"word" "root" "prob" "freq"
"4520" "hello" "say" 0.0105610868149251 227
"4521" "awesome" "so" 0.00236121368463755 227
"4522" "winning" "the" 0.000190389283180155 227
"4523" "choice" "the" 0.000190389283180155 227
"4524" "famous" "the" 0.000190389283180155 227
"4525" "bigger" "the" 0.000190389283180155 227
"4526" "obtain" "to" 0.000329790386973425 227
"4527" "rise" "to" 0.000329790386973425 227
"4528" "like" "up" 0.00309961084181061 227
"4529" "theyre" "what" 0.00327887795929569 227
"4530" "quiet" "a" 0.000380688000916346 226
"4531" "expert" "an" 0.00303714454657851 226
"4532" "starting" "are" 0.00183859420761471 226
"4533" "tonight" "game" 0.0127237923657246 226
"4534" "ill" "maybe" 0.026901559338174 226
"4535" "today" "out" 0.00306100335897714 226
"4536" "knew" "she" 0.00463466152615713 226
"4537" "make" "should" 0.0104916206304257 226
"4538" "file" "to" 0.000328337565885436 226
"4539" "nothing" "was" 0.00144971230266914 226
"4540" "even" "was" 0.00144971230266914 226
"4541" "music" "your" 0.00298231723409871 226
"4542" "government" "a" 0.000379003540735301 225
"4543" "page" "a" 0.000379003540735301 225
"4544" "maybe" "but" 0.00188226239574358 225
"4545" "weekend" "day" 0.005337571760687 225
"4546" "sees" "he" 0.00211210093026312 225
"4547" "played" "i" 0.000548323106091992 225
"4548" "actually" "im" 0.00365806074006633 225
"4549" "like" "im" 0.00365806074006633 225
"4550" "taking" "im" 0.00365806074006633 225
"4551" "wrong" "me" 0.0024603608529251 225
"4552" "stomach" "my" 0.00149346856414613 225
"4553" "world" "my" 0.00149346856414613 225
"4554" "let" "never" 0.0108990505715947 225
"4555" "lets" "so" 0.00234041003983898 225
"4556" "really" "some" 0.00444181225940184 225
"4557" "counter" "the" 0.000188711844561828 225
"4558" "online" "the" 0.000188711844561828 225
"4559" "legislation" "the" 0.000188711844561828 225
"4560" "port" "the" 0.000188711844561828 225
"4561" "officer" "the" 0.000188711844561828 225
"4562" "wasnt" "there" 0.00428041472462665 225
"4563" "guys" "those" 0.0101278357940223 225
"4564" "relax" "to" 0.000326884744797448 225
"4565" "reporters" "told" 0.0220480156785889 225
"4566" "part" "was" 0.00144329764646264 225
"4567" "werent" "we" 0.00215298643140107 225
"4568" "happening" "whats" 0.0311117256637168 225
"4569" "hard" "work" 0.00858942546287459 225
"4570" "still" "would" 0.00438024412560593 225
"4571" "funny" "a" 0.000377319080554255 224
"4572" "individual" "an" 0.00301026716121056 224
"4573" "lets" "and" 0.000372216683283483 224
"4574" "turn" "and" 0.000372216683283483 224
"4575" "never" "could" 0.00802809834420472 224
"4576" "days" "four" 0.0271120793996611 224
"4577" "enough" "get" 0.00397268777157045 224
"4578" "anything" "have" 0.0016937618147448 224
"4579" "worked" "have" 0.0016937618147448 224
"4580" "always" "he" 0.00210271381501751 224
"4581" "looks" "he" 0.00210271381501751 224
"4582" "expect" "i" 0.000545886114509361 224
"4583" "ate" "i" 0.000545886114509361 224
"4584" "keep" "ill" 0.0168383071487634 224
"4585" "enough" "is" 0.000835780353938055 224
"4586" "located" "is" 0.000835780353938055 224
"4587" "starts" "it" 0.000981444563717221 224
"4588" "right" "me" 0.00244942591580098 224
"4589" "later" "minutes" 0.030143991387431 224
"4590" "later" "months" 0.0334178725943607 224
"4591" "week" "past" 0.0289256198347107 224
"4592" "health" "public" 0.0255154345597448 224
"4593" "great" "really" 0.00783572952740756 224
"4594" "now" "that" 0.000861313195010536 224
"4595" "bad" "that" 0.000861313195010536 224
"4596" "shes" "that" 0.000861313195010536 224
"4597" "popular" "the" 0.000187873125252664 224
"4598" "theater" "the" 0.000187873125252664 224
"4599" "hawks" "the" 0.000187873125252664 224
"4600" "sunday" "this" 0.00164570353826261 224
"4601" "rock" "to" 0.000325431923709459 224
"4602" "playing" "was" 0.00143688299025614 224
"4603" "happy" "was" 0.00143688299025614 224
"4604" "use" "we" 0.00214341760281706 224
"4605" "look" "would" 0.00436077637393657 224
"4606" "right" "youre" 0.0137786799532509 224
"4607" "hole" "a" 0.000375634620373209 223
"4608" "write" "and" 0.000370555001661682 223
"4609" "better" "any" 0.00957739220065281 223
"4610" "member" "board" 0.0413959532207165 223
"4611" "nothing" "but" 0.00186553117444808 223
"4612" "almost" "for" 0.000811345742435929 223
"4613" "around" "from" 0.00232427249228717 223
"4614" "friends" "good" 0.00500977242603284 223
"4615" "daughter" "his" 0.00296546496628945 223
"4616" "u" "hope" 0.0158538319351628 223
"4617" "moved" "i" 0.000543449122926729 223
"4618" "santa" "in" 0.000542058119325709 223
"4619" "away" "it" 0.000977063114772055 223
"4620" "couple" "last" 0.00711346454432358 223
"4621" "one" "next" 0.0116796731786519 223
"4622" "call" "or" 0.00287909108514621 223
"4623" "get" "people" 0.00561911001360681 223
"4624" "monday" "said" 0.00293529194966567 223
"4625" "near" "the" 0.000187034405943501 223
"4626" "crime" "the" 0.000187034405943501 223
"4627" "hour" "the" 0.000187034405943501 223
"4628" "difficult" "very" 0.00949138114492445 223
"4629" "making" "was" 0.00143046833404964 223
"4630" "hoping" "was" 0.00143046833404964 223
"4631" "get" "well" 0.00717872778779294 223
"4632" "may" "who" 0.00356230031948882 223
"4633" "majority" "a" 0.000373950160192163 222
"4634" "tax" "a" 0.000373950160192163 222
"4635" "wild" "a" 0.000373950160192163 222
"4636" "blessing" "a" 0.000373950160192163 222
"4637" "drink" "and" 0.00036889332003988 222
"4638" "welcome" "are" 0.00180605271721445 222
"4639" "said" "company" 0.0296950240770466 222
"4640" "students" "for" 0.00080770742072097 222
"4641" "times" "four" 0.0268700072621641 222
"4642" "shouldnt" "i" 0.000541012131344098 222
"4643" "houston" "in" 0.000539627365427387 222
"4644" "rt" "it" 0.000972681665826889 222
"4645" "probably" "its" 0.0024898778613968 222
"4646" "think" "just" 0.00293359762140733 222
"4647" "faith" "of" 0.000443029764815055 222
"4648" "commerce" "of" 0.000443029764815055 222
"4649" "appreciate" "really" 0.00776576765662714 222
"4650" "something" "say" 0.0103284637573276 222
"4651" "department" "state" 0.013635526073337 222
"4652" "included" "that" 0.000853622898626513 222
"4653" "starting" "the" 0.000186195686634337 222
"4654" "lions" "the" 0.000186195686634337 222
"4655" "theres" "then" 0.00719214695305666 222
"4656" "tie" "to" 0.000322526281533482 222
"4657" "big" "too" 0.00765913403484561 222
"4658" "just" "who" 0.00354632587859425 222
"4659" "heard" "you" 0.000944914063896621 222
"4660" "liked" "you" 0.000944914063896621 222
"4661" "shout" "a" 0.000372265700011117 221
"4662" "system" "a" 0.000372265700011117 221
"4663" "create" "and" 0.000367231638418079 221
"4664" "without" "and" 0.000367231638418079 221
"4665" "start" "can" 0.00359314538419016 221
"4666" "something" "find" 0.0161514287802383 221
"4667" "president" "for" 0.000804069099006011 221
"4668" "awhile" "for" 0.000804069099006011 221
"4669" "many" "have" 0.0016710775047259 221
"4670" "tried" "have" 0.0016710775047259 221
"4671" "tried" "he" 0.00207455246928067 221
"4672" "people" "how" 0.00506149371321256 221
"4673" "eat" "i" 0.000538575139761467 221
"4674" "something" "into" 0.00663424591738713 221
"4675" "one" "it" 0.000968300216881723 221
"4676" "behind" "left" 0.0206812652068127 221
"4677" "boy" "little" 0.0106495759444873 221
"4678" "want" "might" 0.0193672771886776 221
"4679" "beautiful" "most" 0.00957787986478287 221
"4680" "favorites" "my" 0.00146691801189465 221
"4681" "sisters" "my" 0.00146691801189465 221
"4682" "hearing" "the" 0.000185356967325173 221
"4683" "return" "the" 0.000185356967325173 221
"4684" "ruling" "the" 0.000185356967325173 221
"4685" "simple" "the" 0.000185356967325173 221
"4686" "just" "this" 0.00162366286587516 221
"4687" "commit" "to" 0.000321073460445493 221
"4688" "destroy" "to" 0.000321073460445493 221
"4689" "almost" "was" 0.00141763902163664 221
"4690" "much" "was" 0.00141763902163664 221
"4691" "hard" "working" 0.0233565842316635 221
"4692" "even" "you" 0.000940657694239429 221
"4693" "three" "about" 0.00297796307325789 220
"4694" "two" "between" 0.0222942845561411 220
"4695" "back" "bring" 0.0376518911518056 220
"4696" "youre" "but" 0.00184043434250483 220
"4697" "take" "didnt" 0.012853470437018 220
"4698" "get" "even" 0.00818239297801912 220
"4699" "started" "get" 0.00390174691850669 220
"4700" "back" "getting" 0.016401998061582 220
"4701" "decided" "have" 0.00166351606805293 220
"4702" "read" "have" 0.00166351606805293 220
"4703" "got" "have" 0.00166351606805293 220
"4704" "brooklyn" "in" 0.000534765857630744 220
"4705" "search" "in" 0.000534765857630744 220
"4706" "just" "ive" 0.0132834198768265 220
"4707" "money" "make" 0.00673586234346774 220
"4708" "need" "not" 0.00215407511847413 220
"4709" "political" "of" 0.000439038505672577 220
"4710" "may" "of" 0.000439038505672577 220
"4711" "getting" "on" 0.00107894440003335 220
"4712" "adding" "said" 0.00289580371715895 220
"4713" "ive" "so" 0.00228840092784256 220
"4714" "away" "take" 0.0102573666542335 220
"4715" "hottest" "the" 0.000184518248016009 220
"4716" "attract" "to" 0.000319620639357504 220
"4717" "soon" "too" 0.00759013282732448 220
"4718" "sure" "wasnt" 0.0324819134799941 220
"4719" "know" "will" 0.00280254777070064 220
"4720" "cup" "world" 0.0134853500061297 220
"4721" "coming" "you" 0.000936401324582237 220
"4722" "job" "your" 0.00290314067036157 220
"4723" "twitter" "your" 0.00290314067036157 220
"4724" "right" "and" 0.000363908275174477 219
"4725" "back" "are" 0.00178164659941425 219
"4726" "long" "for" 0.000796792455576092 219
"4727" "week" "great" 0.00717726870514207 219
"4728" "taken" "had" 0.00375057800003425 219
"4729" "wouldnt" "he" 0.00205577823878944 219
"4730" "action" "in" 0.000532335103732423 219
"4731" "looking" "not" 0.00214428386793561 219
"4732" "snow" "of" 0.000437042876101338 219
"4733" "school" "old" 0.0186398842454677 219
"4734" "think" "really" 0.0076608248504565 219
"4735" "quarter" "second" 0.0235483870967742 219
"4736" "law" "state" 0.0134512622074811 219
"4737" "globe" "the" 0.000183679528706846 219
"4738" "map" "the" 0.000183679528706846 219
"4739" "creation" "the" 0.000183679528706846 219
"4740" "costs" "the" 0.000183679528706846 219
"4741" "farm" "the" 0.000183679528706846 219
"4742" "recover" "to" 0.000318167818269516 219
"4743" "secure" "to" 0.000318167818269516 219
"4744" "investigate" "to" 0.000318167818269516 219
"4745" "paint" "to" 0.000318167818269516 219
"4746" "god" "with" 0.00122680140942116 219
"4747" "work" "would" 0.00426343761558978 219
"4748" "team" "your" 0.00288994457640538 219
"4749" "ten" "big" 0.0140545419379795 218
"4750" "say" "could" 0.00781305999569923 218
"4751" "feel" "didnt" 0.0127366207057724 218
"4752" "even" "doesnt" 0.0202847306224993 218
"4753" "food" "for" 0.000793154133861133 218
"4754" "door" "front" 0.0464818763326226 218
"4755" "nothing" "has" 0.00334694629532963 218
"4756" "spite" "in" 0.000529904349834101 218
"4757" "giving" "is" 0.000813393380171857 218
"4758" "together" "it" 0.000955155870046224 218
"4759" "though" "it" 0.000955155870046224 218
"4760" "get" "might" 0.0191043729734467 218
"4761" "friends" "new" 0.00447702955250241 218
"4762" "know" "really" 0.00762584391506629 218
"4763" "fast" "so" 0.00226759728304399 218
"4764" "rights" "the" 0.000182840809397682 218
"4765" "sugar" "the" 0.000182840809397682 218
"4766" "time" "their" 0.00427534810747205 218
"4767" "put" "they" 0.00269621787419299 218
"4768" "view" "to" 0.000316714997181527 218
"4769" "often" "too" 0.00752113161980335 218
"4770" "put" "we" 0.00208600463131303 218
"4771" "open" "will" 0.00277707006369427 218
"4772" "end" "will" 0.00277707006369427 218
"4773" "children" "your" 0.00287674848244919 218
"4774" "church" "a" 0.000365527859286934 217
"4775" "guest" "a" 0.000365527859286934 217
"4776" "soon" "again" 0.0145335208626348 217
"4777" "doesnt" "and" 0.000360584911930874 217
"4778" "questions" "any" 0.00931970451812403 217
"4779" "us" "check" 0.0268963807635102 217
"4780" "goes" "he" 0.00203700400829821 217
"4781" "left" "his" 0.00288567667123233 217
"4782" "imagine" "i" 0.000528827173430943 217
"4783" "lived" "i" 0.000528827173430943 217
"4784" "stopped" "i" 0.000528827173430943 217
"4785" "real" "is" 0.000809662217877491 217
"4786" "legs" "my" 0.00144036745964316 217
"4787" "natural" "of" 0.00043305161695886 217
"4788" "service" "of" 0.00043305161695886 217
"4789" "website" "our" 0.00467823649886817 217
"4790" "tonight" "show" 0.0137038206504578 217
"4791" "century" "st" 0.0204774936302727 217
"4792" "tip" "the" 0.000182002090088518 217
"4793" "sport" "the" 0.000182002090088518 217
"4794" "larger" "the" 0.000182002090088518 217
"4795" "midwest" "the" 0.000182002090088518 217
"4796" "jobs" "their" 0.00425573641890567 217
"4797" "accomplish" "to" 0.000315262176093538 217
"4798" "won" "who" 0.00346645367412141 217
"4799" "aint" "you" 0.000923632215610661 217
"4800" "head" "a" 0.000363843399105889 216
"4801" "power" "a" 0.000363843399105889 216
"4802" "success" "a" 0.000363843399105889 216
"4803" "saturday" "a" 0.000363843399105889 216
"4804" "whether" "about" 0.00292381829010775 216
"4805" "david" "and" 0.000358923230309073 216
"4806" "pretty" "be" 0.00158161808316675 216
"4807" "told" "been" 0.0045790846070679 216
"4808" "looking" "been" 0.0045790846070679 216
"4809" "address" "email" 0.0456177402323126 216
"4810" "now" "have" 0.00163327032136106 216
"4811" "expected" "i" 0.000526390181848312 216
"4812" "thing" "important" 0.0394304490690033 216
"4813" "kind" "is" 0.000805931055583125 216
"4814" "bad" "is" 0.000805931055583125 216
"4815" "well" "it" 0.000946392972155892 216
"4816" "getting" "just" 0.00285431119920714 216
"4817" "hope" "lets" 0.03125 216
"4818" "th" "march" 0.0498730085430616 216
"4819" "congress" "of" 0.000431055987387621 216
"4820" "hope" "of" 0.000431055987387621 216
"4821" "wednesday" "said" 0.00284315274048334 216
"4822" "correct" "the" 0.000181163370779355 216
"4823" "baltimore" "the" 0.000181163370779355 216
"4824" "accident" "the" 0.000181163370779355 216
"4825" "doors" "the" 0.000181163370779355 216
"4826" "metro" "the" 0.000181163370779355 216
"4827" "sides" "the" 0.000181163370779355 216
"4828" "safety" "the" 0.000181163370779355 216
"4829" "arena" "the" 0.000181163370779355 216
"4830" "flyers" "the" 0.000181163370779355 216
"4831" "rose" "the" 0.000181163370779355 216
"4832" "rest" "to" 0.00031380935500555 216
"4833" "communicate" "to" 0.00031380935500555 216
"4834" "now" "will" 0.0027515923566879 216
"4835" "slow" "a" 0.000362158938924843 215
"4836" "race" "a" 0.000362158938924843 215
"4837" "smaller" "a" 0.000362158938924843 215
"4838" "actual" "an" 0.00288931892705478 215
"4839" "well" "are" 0.00174910510901399 215
"4840" "us" "at" 0.00151024508116689 215
"4841" "new" "at" 0.00151024508116689 215
"4842" "realize" "didnt" 0.0125613461089039 215
"4843" "seen" "had" 0.00368207429227107 215
"4844" "helped" "has" 0.0033008874013572 215
"4845" "car" "his" 0.00285908057287996 215
"4846" "music" "my" 0.00142709218351742 215
"4847" "friday" "pm" 0.0178541770470022 215
"4848" "follow" "should" 0.0099809665289448 215
"4849" "fun" "so" 0.00223639181584614 215
"4850" "got" "that" 0.000826706861282434 215
"4851" "mets" "the" 0.000180324651470191 215
"4852" "wake" "the" 0.000180324651470191 215
"4853" "presidential" "the" 0.000180324651470191 215
"4854" "cross" "the" 0.000180324651470191 215
"4855" "euro" "the" 0.000180324651470191 215
"4856" "murder" "the" 0.000180324651470191 215
"4857" "six" "the" 0.000180324651470191 215
"4858" "play" "they" 0.00265911395849309 215
"4859" "wonder" "to" 0.000312356533917561 215
"4860" "better" "to" 0.000312356533917561 215
"4861" "invest" "to" 0.000312356533917561 215
"4862" "good" "too" 0.00741762980852165 215
"4863" "let" "wont" 0.0326103443045654 215
"4864" "traditional" "a" 0.000360474478743797 214
"4865" "summer" "a" 0.000360474478743797 214
"4866" "increase" "an" 0.0028758802343708 214
"4867" "personal" "and" 0.00035559986706547 214
"4868" "can" "anyone" 0.027799428422967 214
"4869" "supposed" "are" 0.00174096973641393 214
"4870" "taking" "be" 0.00156697347128558 214
"4871" "party" "birthday" 0.0376694243971132 214
"4872" "get" "did" 0.00818762673604469 214
"4873" "one" "got" 0.00788998267153338 214
"4874" "bay" "green" 0.0465015210777923 214
"4875" "one" "has" 0.00328553443669973 214
"4876" "hair" "her" 0.00415437179686287 214
"4877" "house" "his" 0.00284578252370377 214
"4878" "runs" "home" 0.0107096386748073 214
"4879" "let" "ill" 0.0160865970081936 214
"4880" "term" "long" 0.01401348962085 214
"4881" "go" "or" 0.00276289458395197 214
"4882" "one" "said" 0.00281682725214553 214
"4883" "elses" "someone" 0.0205591315207993 214
"4884" "went" "that" 0.000822861713090422 214
"4885" "mountains" "the" 0.000179485932161027 214
"4886" "devils" "the" 0.000179485932161027 214
"4887" "japanese" "the" 0.000179485932161027 214
"4888" "info" "the" 0.000179485932161027 214
"4889" "officers" "the" 0.000179485932161027 214
"4890" "area" "this" 0.00157223463030446 214
"4891" "chat" "to" 0.000310903712829572 214
"4892" "youre" "while" 0.0110903814262023 214
"4893" "else" "who" 0.0034185303514377 214
"4894" "let" "will" 0.00272611464968153 214
